File,BPP,D1-PSNR,D2-PSNR,ChamferDist,EncodeTime,DecodeTime
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/000571.bin,1.219839013,62.4884,67.3362,0.002820765,2.189561605,3.144113541
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/000761.bin,1.647438599,62.4504,67.4269,0.002863715,2.747039318,4.244310856
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/000951.bin,1.891120236,62.5057,67.2311,0.002881084,3.69881773,6.591272831
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/001141.bin,1.306601621,62.4953,67.3574,0.002827787,2.666647196,3.754092216
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/001331.bin,1.56925266,62.4518,67.3407,0.002875823,2.808645248,4.16283083
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/001521.bin,1.760627819,62.4239,67.1492,0.002920631,3.197070122,4.930062532
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/001711.bin,1.404478338,62.4963,67.2968,0.002858753,2.882903814,4.223146915
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/000001.bin,1.615338526,62.5142,67.3001,0.00286417,3.587249517,5.651570559
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/000174.bin,1.629013464,62.4983,67.1926,0.002883516,3.349486351,5.23124671
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/000347.bin,1.825205943,62.4813,67.1905,0.002904359,3.831002474,6.37581706
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/000520.bin,2.055812849,62.4622,67.1879,0.002916083,3.921814203,6.878291845
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/000693.bin,1.723058205,62.4971,67.2681,0.002881817,2.997107029,4.809133768
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/000866.bin,1.562213449,62.4335,67.1452,0.002917682,3.63541317,6.232642412
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/001039.bin,1.9873249,62.4636,67.2759,0.002924212,3.647073507,6.228232861
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/001212.bin,1.851139965,62.4703,67.235,0.00290063,3.509116888,5.639015675
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/001385.bin,1.755215622,62.4339,67.2141,0.00291552,3.228736639,5.369933128
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/001558.bin,2.273614376,62.4778,67.1792,0.002925005,4.184794426,7.665075302
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000001.bin,3.192311937,62.4876,67.1919,0.002946371,5.766734838,11.50666118
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000050.bin,3.386471175,62.4359,67.1389,0.00297814,5.472136974,11.52256107
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000099.bin,3.106126974,62.4899,67.2538,0.002947837,4.672086716,8.94212532
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000148.bin,2.99492552,62.4863,67.2071,0.002940725,4.760745525,9.488050938
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000197.bin,3.420212496,62.4989,67.2229,0.002952519,5.974446297,13.00297332
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000246.bin,3.275648272,62.4656,67.2295,0.002961474,5.410834312,10.81309462
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000295.bin,3.007197174,62.478,67.1388,0.002950492,4.910909414,9.68840003
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000344.bin,2.724561862,62.4771,67.1851,0.002945479,5.012713432,10.24992466
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000393.bin,2.048763817,62.5224,67.2431,0.002900767,4.184457064,7.901846409
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000442.bin,1.748559989,62.5112,67.1771,0.002891063,3.675630808,6.434691668
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000001.bin,1.062613241,62.4971,67.229,0.002818935,2.520343542,3.287927389
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000181.bin,1.485702998,62.4706,67.2924,0.002864251,2.681853056,4.004546642
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000361.bin,1.164714992,62.4662,67.1745,0.002844704,2.459825277,3.3245368
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000541.bin,1.119986078,62.4901,67.0364,0.002818949,2.078072309,2.782549143
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000721.bin,0.975277943,62.4488,67.1516,0.002844754,2.077622414,2.77615881
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000901.bin,1.135557924,62.4553,67.117,0.00284284,2.286151648,3.152565241
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/001081.bin,0.845732348,62.5054,67.15,0.002760989,1.622844934,2.009958744
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/001261.bin,1.041647481,62.538,67.3201,0.002786665,2.303565264,3.331382275
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/001441.bin,1.071534984,62.3933,67.0122,0.002859819,1.808777809,2.334906578
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/001621.bin,1.467734968,62.4393,67.1032,0.002889066,3.128076792,4.884540796
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/000001.bin,1.941471586,62.5322,67.255,0.002905683,5.045069933,9.340907335
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/000499.bin,1.972099538,62.4884,67.1965,0.002897624,4.016310453,7.213372946
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/000997.bin,2.096559342,62.5065,67.2168,0.002910234,4.567112684,8.371566772
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/001495.bin,2.039621309,62.4875,67.356,0.002899455,3.191312551,5.362096786
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/001993.bin,1.534988999,62.5144,67.3191,0.002856628,3.015301228,4.809678078
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/002491.bin,0.756573132,62.4182,67.1005,0.002808317,1.602496147,2.004932165
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/002989.bin,1.998207956,62.5068,67.33,0.002876754,3.568691492,6.207929373
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/003487.bin,1.254329929,62.5133,67.3362,0.002813806,2.391367912,3.354923725
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/003985.bin,2.046183915,62.482,67.3139,0.002912299,3.873330832,6.8607831
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/004483.bin,1.186881016,62.4508,67.1281,0.002870616,2.603328466,4.013158321
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000001.bin,1.923206148,62.4364,67.1545,0.002933614,3.850230932,6.112187386
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000084.bin,2.068363883,62.4125,67.1356,0.002951396,3.748627424,6.216588974
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000167.bin,2.188811071,62.4147,67.1553,0.002952508,3.733678341,6.454495907
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000250.bin,1.763670563,62.4451,67.2908,0.002877974,2.954819679,4.74944663
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000333.bin,1.315525936,62.4751,67.5007,0.002836534,1.867584229,2.430649996
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000416.bin,2.43633656,62.4458,67.2891,0.002918454,3.664312601,6.469133139
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000499.bin,2.054309799,62.4989,67.3246,0.002874193,3.315154076,5.575701714
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000582.bin,2.002395129,62.4898,67.2937,0.002888513,3.688801765,6.331391573
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000665.bin,2.26266554,62.4836,67.3596,0.002896788,3.367445469,5.734868288
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000748.bin,2.304303925,62.4633,67.1675,0.002937505,4.346675158,8.05525589
,1.90956509,62.478261,67.242771,0.00288821,3.494555771,5.997093363
