File,BPP,D1-PSNR,D2-PSNR,ChamferDist,EncodeTime,DecodeTime
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/13/velodyne/001313.bin,0.161925287,44.3936,49.2283,0.168452588,0.21748662,0.117974758
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/13/velodyne/001641.bin,0.187240941,44.2608,48.782,0.17730743,0.347040176,0.339207172
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/13/velodyne/001969.bin,0.207460615,44.3127,48.6287,0.175309352,0.313011408,0.222398758
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/13/velodyne/002297.bin,0.123944788,44.5479,49.051,0.164738586,0.163307905,0.063423157
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/13/velodyne/002625.bin,0.099172637,44.6308,48.9798,0.163764853,0.198914528,0.177029133
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/13/velodyne/002953.bin,0.166522178,44.3412,49.1782,0.168623517,0.216338634,0.118046522
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/14/velodyne/000001.bin,0.188487603,44.2675,49.1468,0.172686381,0.530560493,0.227825642
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/14/velodyne/000064.bin,0.138912556,44.1486,48.9544,0.174484973,0.177484274,0.068539381
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/14/velodyne/000127.bin,0.078138377,44.1141,48.7739,0.17601752,0.219119072,0.110933065
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/14/velodyne/000190.bin,0.156443192,44.2815,49.2665,0.173676813,0.358846426,0.272412539
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/14/velodyne/000253.bin,0.179227992,44.1458,49.0904,0.177654918,0.403031826,0.397039413
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/14/velodyne/000316.bin,0.126850624,44.3178,49.5814,0.168040073,0.263253689,0.164291382
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/14/velodyne/000379.bin,0.113838226,44.2612,49.7783,0.16737768,0.22042346,0.180681229
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/14/velodyne/000442.bin,0.180916684,44.1943,49.3697,0.173471973,0.323864222,0.225239515
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/14/velodyne/000505.bin,0.099988268,44.4212,49.324,0.166904229,0.217843533,0.114033222
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/14/velodyne/000568.bin,0.072453489,44.2601,48.8535,0.170452782,0.167780876,0.060278416
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/000001.bin,0.092929132,44.3792,49.2055,0.167066558,0.432800055,0.118364096
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/000191.bin,0.138292606,44.4934,49.079,0.164885641,0.174723864,0.067696095
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/000381.bin,0.203370272,44.5432,49.0234,0.169212232,0.35139966,0.274339914
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/000571.bin,0.078019312,44.7153,49.1781,0.156974022,0.160721779,0.057907581
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/000761.bin,0.128042235,44.4017,49.3874,0.168117015,0.222325325,0.11476016
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/000951.bin,0.160143719,44.3154,48.9903,0.172375315,0.311019182,0.217122078
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/001141.bin,0.105185302,44.5531,49.2063,0.164878078,0.213993549,0.178394318
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/001331.bin,0.107751512,44.2651,49.352,0.170526004,0.217022181,0.112609148
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/001521.bin,0.142952507,44.3535,48.9114,0.170381407,0.220827341,0.115657806
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/001711.bin,0.093236226,44.5539,48.9897,0.164456121,0.210968256,0.110416174
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/000001.bin,0.100091451,44.5072,48.8113,0.167102129,0.470659494,0.165756464
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/000174.bin,0.146768391,44.4249,49.0342,0.168350391,0.262471437,0.169180155
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/000347.bin,0.158285077,44.309,48.8298,0.173210353,0.306886196,0.285460711
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/000520.bin,0.188481178,44.4987,49.0497,0.167087482,0.28131628,0.173266411
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/000693.bin,0.133832388,44.6094,49.3511,0.161346142,0.215130806,0.114080906
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/000866.bin,0.129521141,44.3506,49.0157,0.16914327,0.265213728,0.232725143
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/001039.bin,0.119260428,44.48,49.2174,0.164456531,0.265094519,0.164694071
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/001212.bin,0.161810313,44.5798,49.0006,0.166565568,0.264576674,0.170239687
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/001385.bin,0.118193955,44.3572,49.4242,0.167807554,0.326189041,0.164441347
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/001558.bin,0.195806898,44.4499,48.9167,0.169596682,0.316678047,0.222959995
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000001.bin,0.306843361,44.3998,49.2773,0.172370773,0.749089718,0.521364927
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000050.bin,0.361110348,44.1031,48.9627,0.183078701,0.490337372,0.448929787
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000099.bin,0.23722714,44.3558,49.3171,0.170523734,0.348524332,0.341880083
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000148.bin,0.214241283,44.5031,49.3688,0.167050059,0.347212076,0.342789173
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000197.bin,0.315467644,44.2972,48.9979,0.177635449,0.541887283,0.571410179
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000246.bin,0.322885623,44.3895,49.0518,0.175090271,0.453183651,0.463466167
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000295.bin,0.284062641,44.4785,49.2766,0.170282883,0.442320347,0.388031244
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000344.bin,0.315842706,44.4205,49.2352,0.172582241,0.535675287,0.393887758
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000393.bin,0.297799243,44.4174,49.212,0.173678758,0.410084009,0.403966904
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000442.bin,0.208116938,44.4813,49.1345,0.171129656,0.347635269,0.34610486
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000001.bin,0.115317395,44.4864,48.6575,0.165933295,0.392273188,0.066536665
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000181.bin,0.118260984,44.8566,49.9121,0.153075471,0.215264559,0.115298033
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000361.bin,0.107984706,44.2795,48.5803,0.176975444,0.217777729,0.113129616
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000541.bin,0.097729052,44.2432,48.2325,0.173204255,0.158440113,0.059940338
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000721.bin,0.071807871,44.8713,48.9136,0.152104942,0.159646034,0.055899382
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000901.bin,0.119111257,44.6665,49.3257,0.157622472,0.169516802,0.130939245
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/001081.bin,0.095660707,45.0624,49.2225,0.152415627,0.158651114,0.0601511
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/001261.bin,0.111271653,44.2988,48.3198,0.171664079,0.167259216,0.061784744
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/001441.bin,0.090660926,44.54,49.4266,0.159993366,0.156414032,0.058640718
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/001621.bin,0.158256376,44.3209,48.9358,0.170878163,0.228985548,0.118289709
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/000001.bin,0.18844881,44.2315,48.7592,0.178659525,0.675463438,0.389177799
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/000499.bin,0.185133017,44.1572,48.5249,0.178784941,0.381206036,0.220819235
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/000997.bin,0.221839566,44.2166,48.7751,0.177880337,0.360341072,0.347261906
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/001495.bin,0.149570868,44.5612,49.3511,0.160408056,0.218708515,0.117032528
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/001993.bin,0.105671368,44.707,49.2945,0.156352229,0.220066786,0.112928629
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/002491.bin,0.136436903,44.4771,49.1428,0.161825891,0.12347126,0.015285969
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/002989.bin,0.173812375,44.348,49.1348,0.169537183,0.274115324,0.239092112
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/003487.bin,0.13158585,44.7032,49.5501,0.156401466,0.170614243,0.065020561
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/003985.bin,0.139693877,44.4023,49.0045,0.169864355,0.30580759,0.21807003
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/004483.bin,0.101960336,44.539,49.1274,0.163395285,0.210519314,0.112602949
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000001.bin,0.107583759,44.3488,48.8899,0.168236565,0.461730003,0.167871952
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000084.bin,0.104955872,44.4662,48.9173,0.165656928,0.259344578,0.166516066
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000167.bin,0.125963622,44.3813,48.8619,0.169178487,0.261132956,0.233157873
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000250.bin,0.138452237,44.3834,49.1614,0.168961382,0.214850187,0.115189791
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000333.bin,0.134636688,44.7235,49.4845,0.154252839,0.121829033,0.015681982
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000416.bin,0.143775807,44.412,49.5104,0.166789267,0.257314682,0.16561985
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000499.bin,0.153067004,44.367,49.3293,0.165865341,0.216076136,0.183674812
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000582.bin,0.137635569,44.3497,49.1314,0.168705881,0.261886835,0.167465925
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000665.bin,0.085674672,44.158,48.9828,0.17143817,0.209923029,0.109273911
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000748.bin,0.150195633,44.4245,49.2371,0.166165649,0.273642302,0.239735126
,0.159251147,44.418149,49.116549,0.168273328,0.295021572,0.195780673
