File,BPP,D1-PSNR,D2-PSNR,ChamferDist,EncodeTime,DecodeTime
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/001385.bin,7.458701282,80.4248,85.1952,4.79E-05,19.20790553,82.23769712
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/001558.bin,7.9055747,80.4523,85.2194,4.76E-05,21.77101827,95.21896958
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000001.bin,9.535167625,80.4478,85.2119,4.77E-05,22.46889853,108.8757937
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000050.bin,9.911497945,80.4374,85.2099,4.78E-05,21.71931171,96.53551221
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000099.bin,9.74288882,80.4526,85.2189,4.77E-05,21.06554675,92.00670695
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000148.bin,9.39630054,80.4548,85.2327,4.76E-05,22.60799503,104.1833217
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000197.bin,9.975574737,80.4546,85.2142,4.76E-05,24.21004796,114.2694278
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000246.bin,9.784537389,80.4372,85.2054,4.78E-05,22.60851145,105.5122929
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000295.bin,9.289790282,80.44,85.2099,4.78E-05,21.1320734,95.48953533
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000344.bin,8.485133839,80.4437,85.2159,4.77E-05,20.99584317,94.75264955
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000393.bin,7.224023959,80.4523,85.219,4.76E-05,18.90617704,79.74407411
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/17/velodyne/000442.bin,6.794205964,80.4387,85.1939,4.77E-05,16.96414328,69.78029609
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000001.bin,5.991822598,80.454,85.2247,4.76E-05,17.79232645,67.73841381
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000181.bin,7.028692775,80.4308,85.194,4.78E-05,18.05543804,70.96862483
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000361.bin,6.268285479,80.4494,85.2219,4.76E-05,16.73333263,63.16193628
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000541.bin,5.866527451,80.4581,85.2385,4.75E-05,15.8991375,59.07156014
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000721.bin,5.819196894,80.4419,85.2246,4.78E-05,15.91412759,62.21893644
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/000901.bin,6.099729442,80.4477,85.2167,4.76E-05,16.74690819,66.04516983
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/001081.bin,5.370685238,80.4447,85.2135,4.77E-05,13.1224637,45.04680419
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/001261.bin,5.875041679,80.4534,85.2364,4.76E-05,17.19224668,68.66247582
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/001441.bin,6.316159311,80.4363,85.2238,4.76E-05,13.73044896,49.61447024
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/001621.bin,6.705844955,80.4689,85.2487,4.75E-05,19.10971189,77.61096573
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/000001.bin,7.317238968,80.4537,85.2337,4.76E-05,23.07127762,98.81519389
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/000499.bin,7.326569103,80.4472,85.2007,4.77E-05,21.54111719,95.09205484
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/000997.bin,7.387114591,80.4474,85.2144,4.76E-05,21.09879065,96.78099871
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/001495.bin,8.123304101,80.4446,85.2302,4.77E-05,18.84263802,80.83016706
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/001993.bin,6.667553065,80.4367,85.2107,4.78E-05,19.98264217,84.01200151
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/002491.bin,5.409154722,80.4375,85.1986,4.77E-05,13.62949562,47.70550609
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/002989.bin,7.704963009,80.4421,85.2193,4.77E-05,20.68776989,89.29547691
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/003487.bin,6.420157544,80.4542,85.2327,4.76E-05,16.61619759,65.38722014
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/003985.bin,7.784700271,80.4483,85.2222,4.76E-05,20.75273085,90.13595057
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/004483.bin,5.864058328,80.4543,85.2358,4.76E-05,17.13414073,70.41288853
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000001.bin,7.746099572,80.4598,85.2373,4.76E-05,20.81312275,81.95356822
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000084.bin,7.966530889,80.4558,85.2431,4.76E-05,20.31972647,83.49218535
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000167.bin,8.107556138,80.451,85.2291,4.76E-05,20.31352019,86.44323039
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000250.bin,7.916162838,80.4367,85.2061,4.78E-05,18.75753736,74.80278897
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000333.bin,7.031806943,80.4514,85.2829,4.75E-05,13.87485743,49.24336934
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000416.bin,9.058078928,80.4308,85.1782,4.79E-05,20.43463826,87.01659226
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000499.bin,8.273881318,80.45,85.2436,4.77E-05,19.81752229,82.5529027
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000582.bin,7.966063387,80.435,85.1887,4.78E-05,20.10724497,84.64391232
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000665.bin,8.863503801,80.4535,85.2216,4.76E-05,20.98390102,94.15443444
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000748.bin,8.107093273,80.4398,85.2189,4.77E-05,22.8949945,98.98777437
,7.577213527,80.447698,85.221106,4.76612E-05,19.31978378,81.69130909
