File,BPP,D1-PSNR,D2-PSNR,ChamferDist,EncodeTime,DecodeTime
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/001081.bin,0.181734502,50.2698,54.8971,0.044015202,0.315848112,0.22131896
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/001261.bin,0.196694241,50.436,54.8695,0.042276577,0.371308327,0.347083092
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/001441.bin,0.195306781,50.4324,55.3305,0.041677488,0.314305067,0.220730066
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/18/velodyne/001621.bin,0.318208123,50.6033,55.1752,0.042026631,0.596527338,0.456467867
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/000001.bin,0.468812763,50.5167,55.1318,0.043989784,1.255589724,1.237318516
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/000499.bin,0.454110663,50.5344,54.8961,0.043188615,0.731449604,0.76590538
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/000997.bin,0.508918418,50.2832,54.8961,0.045101682,0.865601063,1.029511452
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/001495.bin,0.30587855,50.473,55.2391,0.042195723,0.52220583,0.450819969
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/001993.bin,0.264906532,50.5602,55.3338,0.041287438,0.488940477,0.395369291
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/002491.bin,0.180806628,50.637,55.4061,0.04030911,0.277301788,0.23627615
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/002989.bin,0.404970146,50.4976,55.2785,0.042898205,0.632314682,0.643588781
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/003487.bin,0.236705616,50.49,55.0366,0.04197856,0.377999783,0.348732471
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/003985.bin,0.409365474,50.6678,55.3585,0.041868225,0.684951544,0.709655523
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/19/velodyne/004483.bin,0.220968493,50.5162,54.9415,0.042376768,0.469931364,0.460431099
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000001.bin,0.282639972,50.6438,55.0953,0.042131424,0.832632542,0.645066023
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000084.bin,0.301765105,50.6257,55.2413,0.042078758,0.610374451,0.636940479
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000167.bin,0.329520834,50.8816,55.7994,0.039696406,0.610345364,0.636630535
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000250.bin,0.305186081,50.6671,55.4001,0.041883518,0.524572849,0.517188311
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000333.bin,0.189441407,50.5952,55.363,0.040886841,0.279017687,0.240367174
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000416.bin,0.402964868,50.773,55.8325,0.040787489,0.606012344,0.643924713
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000499.bin,0.354579682,50.5307,55.2627,0.042873986,0.557981014,0.576544285
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000582.bin,0.384367568,50.5594,55.3499,0.042859376,0.631698847,0.645970821
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000665.bin,0.292403066,50.4614,55.4488,0.041885678,0.474805355,0.462645054
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/20/velodyne/000748.bin,0.386154235,50.4801,55.2006,0.043413988,0.719967127,0.764189243
,0.379063143,50.520262,55.219151,0.04267538,0.669745054,0.652977912
