File,BPP,D1-PSNR,D2-PSNR,ChamferDist,EncodeTime,DecodeTime
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000001.bin,2.798683808,68.5063,73.2263,0.000736889,6.436113358,14.11756778
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000093.bin,2.888446048,68.4687,73.2566,0.000743497,5.548549652,11.45709348
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000185.bin,2.566160748,68.4969,73.3259,0.000735235,5.161392212,10.07918024
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000277.bin,3.019015022,68.4863,73.2974,0.000741262,6.018334627,13.32576966
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000369.bin,2.69677823,68.4797,73.2181,0.000742097,6.23431015,13.74607205
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000461.bin,3.543378704,68.4915,73.2241,0.000744054,7.327848434,17.18486404
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000553.bin,3.301716714,68.4997,73.2618,0.000740953,7.264600277,18.27138042
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000645.bin,2.078537555,68.5045,73.3014,0.000728279,5.26231885,10.79370379
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000737.bin,2.460008022,68.4938,73.2242,0.00073799,5.914550304,12.85155702
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/11/velodyne/000829.bin,2.550753194,68.4705,73.2856,0.000737061,4.89004159,9.654555082
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000001.bin,4.681666122,68.5045,73.2525,0.00074745,9.218022585,22.88370419
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000107.bin,5.358714403,68.5146,73.3189,0.000746403,10.79636645,32.23010373
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000213.bin,4.535055992,68.4935,73.305,0.000747706,7.496177435,19.53787851
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000319.bin,4.469098374,68.5168,73.3269,0.000743363,7.404330015,19.26593184
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000425.bin,4.056966277,68.4768,73.1769,0.000747657,7.279129505,18.36854267
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000531.bin,4.887505068,68.5046,73.2731,0.000747955,9.221065998,26.53648734
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000637.bin,5.063730648,68.4731,73.1939,0.000752138,9.186567068,25.68176532
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000743.bin,4.982221935,68.5098,73.2851,0.000744333,8.243482113,21.53887367
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/12/velodyne/000849.bin,4.658524269,68.516,73.2671,0.00074364,8.942618132,25.56218839
