File,BPP,D1-PSNR,D2-PSNR,ChamferDist,EncodeTime,DecodeTime
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/14/velodyne/000568.bin,0.487907531,56.3795,61.2598,0.011115959,0.842394114,0.903853893
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/000001.bin,0.649484125,56.4583,61.2488,0.010969681,1.32262969,1.319414377
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/000191.bin,0.610824805,56.5382,61.4438,0.010764129,1.082199574,1.102399349
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/000381.bin,1.169514823,56.3461,61.1128,0.011587579,1.938365459,2.654073477
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/000571.bin,0.454684211,56.5071,61.2861,0.010714928,0.827220678,0.900422573
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/000761.bin,0.666035891,56.4428,61.4394,0.010993499,1.171345711,1.4492383
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/000951.bin,0.961503914,56.4327,61.108,0.011344719,1.626558304,2.155092239
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/001141.bin,0.611535133,56.3511,61.2444,0.01124017,1.091078997,1.321279287
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/001331.bin,0.600523882,56.457,61.2536,0.011017036,1.116841316,1.388156891
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/001521.bin,0.763542226,56.3809,61.1425,0.011242285,1.269186974,1.604216814
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/15/velodyne/001711.bin,0.628211776,56.391,61.0882,0.011099494,1.160460472,1.24895215
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/000001.bin,0.676862918,56.427,61.159,0.011164621,1.700503588,1.838315487
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/000174.bin,0.74336795,56.5,61.1454,0.011108953,1.384855509,1.757984161
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/000347.bin,0.920011062,56.4253,61.1714,0.011318951,1.636996984,2.156231165
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/000520.bin,0.977809445,56.4579,61.139,0.011322087,1.713276148,2.17161274
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/000693.bin,0.769265865,56.3954,61.237,0.011166708,1.238210201,1.529754877
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/000866.bin,0.681164035,56.3659,61.1609,0.011400276,1.59973073,2.00007844
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/001039.bin,0.867860034,56.4444,61.3984,0.011214444,1.546012402,1.920899868
/home/haoran/Public/Dataset/data_odometry_velodyne/dataset/sequences/16/velodyne/001212.bin,0.87393927,56.6256,61.5287,0.010893954,1.546225548,1.919651508
